16666us
7755200ns,8910800ns,16666us
13039500ns,3626500ns,16666us
9387000ns,7279000ns,16666us
8605600ns,8060400ns,16666us
7501600ns,9164400ns,16666us
9122200ns,7543800ns,16666us
7497300ns,9168700ns,16666us
8556000ns,8110000ns,16666us
12602800ns,4063200ns,16666us
10426600ns,6239400ns,16666us
8196800ns,8469200ns,16666us
10564000ns,6102000ns,16666us
8305700ns,8360300ns,16666us
9740300ns,6925700ns,16666us
8509500ns,8156500ns,16666us
8641800ns,8024200ns,16666us
7533400ns,9132600ns,16666us
11126900ns,5539100ns,16666us
8679100ns,7986900ns,16666us
8628800ns,8037200ns,16666us
9008500ns,7657500ns,16666us
9490000ns,7176000ns,16666us
11334800ns,5331200ns,16666us
10317300ns,6348700ns,16666us
9312500ns,7353500ns,16666us
10508400ns,6157600ns,16666us
8817100ns,7848900ns,16666us
8897000ns,7769000ns,16666us
9409400ns,7256600ns,16666us
8586500ns,8079500ns,16666us
7437700ns,9228300ns,16666us
8338100ns,8327900ns,16666us
7657000ns,9009000ns,16666us
8056400ns,8609600ns,16666us
7950000ns,8716000ns,16666us
8235700ns,8430300ns,16666us
13335200ns,3330800ns,16666us
8177600ns,8488400ns,16666us
8614300ns,8051700ns,16666us
9202400ns,7463600ns,16666us
8214900ns,8451100ns,16666us
8792600ns,7873400ns,16666us
9539800ns,7126200ns,16666us
16576200ns,89800ns,16666us
9213100ns,7452900ns,16666us
10578900ns,6087100ns,16666us
10163100ns,6502900ns,16666us
10174900ns,6491100ns,16666us
8798200ns,7867800ns,16666us
9835500ns,6830500ns,16666us
9345600ns,7320400ns,16666us
9884300ns,6781700ns,16666us
9801700ns,6864300ns,16666us
11012200ns,5653800ns,16666us
10072200ns,6593800ns,16666us
11159700ns,5506300ns,16666us
8600800ns,8065200ns,16666us
9089100ns,7576900ns,16666us
8198400ns,8467600ns,16666us
11254100ns,5411900ns,16666us
7343000ns,9323000ns,16666us
10482200ns,6183800ns,16666us
8070900ns,8595100ns,16666us
8664300ns,8001700ns,16666us
7603100ns,9062900ns,16666us
9048400ns,7617600ns,16666us
8024200ns,8641800ns,16666us
8238900ns,8427100ns,16666us
8091400ns,8574600ns,16666us
9164500ns,7501500ns,16666us
7503800ns,9162200ns,16666us
8827900ns,7838100ns,16666us
8152900ns,8513100ns,16666us
8793100ns,7872900ns,16666us
8504900ns,8161100ns,16666us
8940900ns,7725100ns,16666us
7687700ns,8978300ns,16666us
8913300ns,7752700ns,16666us
7964100ns,8701900ns,16666us
8708700ns,7957300ns,16666us
7563900ns,9102100ns,16666us
9700000ns,6966000ns,16666us
8219400ns,8446600ns,16666us
8876600ns,7789400ns,16666us
9053700ns,7612300ns,16666us
8674000ns,7992000ns,16666us
8874900ns,7791100ns,16666us
10377300ns,6288700ns,16666us
11765600ns,4900400ns,16666us
9432400ns,7233600ns,16666us
8722800ns,7943200ns,16666us
8455800ns,8210200ns,16666us
8154900ns,8511100ns,16666us
8528400ns,8137600ns,16666us
11278500ns,5387500ns,16666us
9074700ns,7591300ns,16666us
7861700ns,8804300ns,16666us
10955400ns,5710600ns,16666us
7671700ns,8994300ns,16666us
8309900ns,8356100ns,16666us
7869500ns,8796500ns,16666us
8938600ns,7727400ns,16666us
9017000ns,7649000ns,16666us
8755900ns,7910100ns,16666us
9035000ns,7631000ns,16666us
8515800ns,8150200ns,16666us
8312500ns,8353500ns,16666us
8939800ns,7726200ns,16666us
8403500ns,8262500ns,16666us
8388300ns,8277700ns,16666us
7913700ns,8752300ns,16666us
18886400ns,-2220400ns,16666us
7227500ns,9438500ns,16666us
8417800ns,8248200ns,16666us
7611200ns,9054800ns,16666us
9821200ns,6844800ns,16666us
8430100ns,8235900ns,16666us
8301200ns,8364800ns,16666us
8320700ns,8345300ns,16666us
8956500ns,7709500ns,16666us
8185400ns,8480600ns,16666us
8665200ns,8000800ns,16666us
8860700ns,7805300ns,16666us
8779200ns,7886800ns,16666us
8161800ns,8504200ns,16666us
8320500ns,8345500ns,16666us
7889100ns,8776900ns,16666us
9412800ns,7253200ns,16666us
10991100ns,5674900ns,16666us
9261900ns,7404100ns,16666us
8058900ns,8607100ns,16666us
8383700ns,8282300ns,16666us
8566400ns,8099600ns,16666us
7924000ns,8742000ns,16666us
8646000ns,8020000ns,16666us
7473500ns,9192500ns,16666us
8337400ns,8328600ns,16666us
8489400ns,8176600ns,16666us
9036700ns,7629300ns,16666us
8303000ns,8363000ns,16666us
8729600ns,7936400ns,16666us
7492000ns,9174000ns,16666us
8335700ns,8330300ns,16666us
9314400ns,7351600ns,16666us
8228900ns,8437100ns,16666us
7665000ns,9001000ns,16666us
8923700ns,7742300ns,16666us
10709300ns,5956700ns,16666us
9825800ns,6840200ns,16666us
7633900ns,9032100ns,16666us
11026200ns,5639800ns,16666us
8546200ns,8119800ns,16666us
10613900ns,6052100ns,16666us
8014800ns,8651200ns,16666us
10143500ns,6522500ns,16666us
8118600ns,8547400ns,16666us
8231500ns,8434500ns,16666us
8453200ns,8212800ns,16666us
10615700ns,6050300ns,16666us
8728000ns,7938000ns,16666us
9358500ns,7307500ns,16666us
8942900ns,7723100ns,16666us
10881300ns,5784700ns,16666us
10174100ns,6491900ns,16666us
9266900ns,7399100ns,16666us
8305300ns,8360700ns,16666us
10120500ns,6545500ns,16666us
9599100ns,7066900ns,16666us
9060500ns,7605500ns,16666us
8520700ns,8145300ns,16666us
8840700ns,7825300ns,16666us
8590500ns,8075500ns,16666us
9314000ns,7352000ns,16666us
10016500ns,6649500ns,16666us
18709200ns,-2043200ns,16666us
8859900ns,7806100ns,16666us
9382800ns,7283200ns,16666us
9116300ns,7549700ns,16666us
10054100ns,6611900ns,16666us
8856000ns,7810000ns,16666us
9349900ns,7316100ns,16666us
18568400ns,-1902400ns,16666us
9105100ns,7560900ns,16666us
9713900ns,6952100ns,16666us
9826400ns,6839600ns,16666us
9701500ns,6964500ns,16666us
9416100ns,7249900ns,16666us
9077800ns,7588200ns,16666us
17853800ns,-1187800ns,16666us
8824400ns,7841600ns,16666us
10096400ns,6569600ns,16666us
9238400ns,7427600ns,16666us
8937600ns,7728400ns,16666us
8846300ns,7819700ns,16666us
10139700ns,6526300ns,16666us
8318900ns,8347100ns,16666us
9990900ns,6675100ns,16666us
9603700ns,7062300ns,16666us
9063900ns,7602100ns,16666us
8752200ns,7913800ns,16666us
9533600ns,7132400ns,16666us
8907600ns,7758400ns,16666us
10911400ns,5754600ns,16666us
8907700ns,7758300ns,16666us
9908300ns,6757700ns,16666us
9397000ns,7269000ns,16666us
11074300ns,5591700ns,16666us
9074600ns,7591400ns,16666us
10467100ns,6198900ns,16666us
12596700ns,4069300ns,16666us
9403600ns,7262400ns,16666us
8997900ns,7668100ns,16666us
9959600ns,6706400ns,16666us
9355200ns,7310800ns,16666us
10479700ns,6186300ns,16666us
9278500ns,7387500ns,16666us
10651700ns,6014300ns,16666us
10097000ns,6569000ns,16666us
8963700ns,7702300ns,16666us
9412200ns,7253800ns,16666us
9823000ns,6843000ns,16666us
8314200ns,8351800ns,16666us
9095200ns,7570800ns,16666us
10369500ns,6296500ns,16666us
10545200ns,6120800ns,16666us
8972700ns,7693300ns,16666us
9339600ns,7326400ns,16666us
9770600ns,6895400ns,16666us
10113400ns,6552600ns,16666us
9167600ns,7498400ns,16666us
10087500ns,6578500ns,16666us
8957200ns,7708800ns,16666us
10819600ns,5846400ns,16666us
8945000ns,7721000ns,16666us
9794300ns,6871700ns,16666us
9327300ns,7338700ns,16666us
9078900ns,7587100ns,16666us
8755300ns,7910700ns,16666us
9837100ns,6828900ns,16666us
10360600ns,6305400ns,16666us
10973900ns,5692100ns,16666us
9238100ns,7427900ns,16666us
9431000ns,7235000ns,16666us
9147300ns,7518700ns,16666us
11545000ns,5121000ns,16666us
8760500ns,7905500ns,16666us
10161200ns,6504800ns,16666us
10093700ns,6572300ns,16666us
10581200ns,6084800ns,16666us
8393200ns,8272800ns,16666us
10002000ns,6664000ns,16666us
9678400ns,6987600ns,16666us
9947300ns,6718700ns,16666us
9532100ns,7133900ns,16666us
10978800ns,5687200ns,16666us
9074600ns,7591400ns,16666us
11017100ns,5648900ns,16666us
10521700ns,6144300ns,16666us
10615000ns,6051000ns,16666us
8769300ns,7896700ns,16666us
10226000ns,6440000ns,16666us
8812400ns,7853600ns,16666us
9961700ns,6704300ns,16666us
8489400ns,8176600ns,16666us
13189500ns,3476500ns,16666us
9232700ns,7433300ns,16666us
9510400ns,7155600ns,16666us
8825500ns,7840500ns,16666us
8394500ns,8271500ns,16666us
9805300ns,6860700ns,16666us
9814000ns,6852000ns,16666us
17994100ns,-1328100ns,16666us
8472500ns,8193500ns,16666us
9794600ns,6871400ns,16666us
8038800ns,8627200ns,16666us
9246800ns,7419200ns,16666us
8748900ns,7917100ns,16666us
8893600ns,7772400ns,16666us
8454800ns,8211200ns,16666us
9920900ns,6745100ns,16666us
9398500ns,7267500ns,16666us
10022700ns,6643300ns,16666us
10640900ns,6025100ns,16666us
10231900ns,6434100ns,16666us
8838800ns,7827200ns,16666us
12522800ns,4143200ns,16666us
9412800ns,7253200ns,16666us
10061700ns,6604300ns,16666us
9155500ns,7510500ns,16666us
10514600ns,6151400ns,16666us
8363600ns,8302400ns,16666us
9250300ns,7415700ns,16666us
9405800ns,7260200ns,16666us
9458000ns,7208000ns,16666us
8728700ns,7937300ns,16666us
10430500ns,6235500ns,16666us
10370300ns,6295700ns,16666us
9713500ns,6952500ns,16666us
8903000ns,7763000ns,16666us
10327700ns,6338300ns,16666us
9339800ns,7326200ns,16666us
9667600ns,6998400ns,16666us
8848600ns,7817400ns,16666us
9011100ns,7654900ns,16666us
9359000ns,7307000ns,16666us
9617500ns,7048500ns,16666us
8946800ns,7719200ns,16666us
9380900ns,7285100ns,16666us
8714100ns,7951900ns,16666us
10141600ns,6524400ns,16666us
9028000ns,7638000ns,16666us
9691900ns,6974100ns,16666us
8927100ns,7738900ns,16666us
9962200ns,6703800ns,16666us
9592300ns,7073700ns,16666us
9830300ns,6835700ns,16666us
11148500ns,5517500ns,16666us
9678700ns,6987300ns,16666us
8481200ns,8184800ns,16666us
9726500ns,6939500ns,16666us
9559500ns,7106500ns,16666us
9277300ns,7388700ns,16666us
8513000ns,8153000ns,16666us
9960000ns,6706000ns,16666us
8477000ns,8189000ns,16666us
9388200ns,7277800ns,16666us
9188300ns,7477700ns,16666us
9748900ns,6917100ns,16666us
8263900ns,8402100ns,16666us
13627900ns,3038100ns,16666us
10267800ns,6398200ns,16666us
9095000ns,7571000ns,16666us
9458100ns,7207900ns,16666us
11104400ns,5561600ns,16666us
8306100ns,8359900ns,16666us
9580200ns,7085800ns,16666us
10109200ns,6556800ns,16666us
11511600ns,5154400ns,16666us
8733100ns,7932900ns,16666us
9717000ns,6949000ns,16666us
15331500ns,1334500ns,16666us
9548400ns,7117600ns,16666us
9018600ns,7647400ns,16666us
10335300ns,6330700ns,16666us
8772600ns,7893400ns,16666us
9340400ns,7325600ns,16666us
8686000ns,7980000ns,16666us
15488200ns,1177800ns,16666us
9685000ns,6981000ns,16666us
9929000ns,6737000ns,16666us
9508700ns,7157300ns,16666us
9930700ns,6735300ns,16666us
8968500ns,7697500ns,16666us
8843800ns,7822200ns,16666us
12944000ns,3722000ns,16666us
8983000ns,7683000ns,16666us
10149000ns,6517000ns,16666us
10839800ns,5826200ns,16666us
10772000ns,5894000ns,16666us
9304300ns,7361700ns,16666us
9135400ns,7530600ns,16666us
14289500ns,2376500ns,16666us
8724400ns,7941600ns,16666us
9873400ns,6792600ns,16666us
9599700ns,7066300ns,16666us
9787400ns,6878600ns,16666us
8582000ns,8084000ns,16666us
9544500ns,7121500ns,16666us
13148200ns,3517800ns,16666us
10098700ns,6567300ns,16666us
9628100ns,7037900ns,16666us
9428500ns,7237500ns,16666us
9458300ns,7207700ns,16666us
9352300ns,7313700ns,16666us
8725600ns,7940400ns,16666us
11179100ns,5486900ns,16666us
10451500ns,6214500ns,16666us
10582700ns,6083300ns,16666us
9513800ns,7152200ns,16666us
13258000ns,3408000ns,16666us
8800600ns,7865400ns,16666us
10014900ns,6651100ns,16666us
9423500ns,7242500ns,16666us
9590200ns,7075800ns,16666us
8548600ns,8117400ns,16666us
9444600ns,7221400ns,16666us
9889700ns,6776300ns,16666us
8881900ns,7784100ns,16666us
9251000ns,7415000ns,16666us
9719700ns,6946300ns,16666us
9358400ns,7307600ns,16666us
9358300ns,7307700ns,16666us
9623500ns,7042500ns,16666us
10902800ns,5763200ns,16666us
9152300ns,7513700ns,16666us
14332600ns,2333400ns,16666us
8521400ns,8144600ns,16666us
10590800ns,6075200ns,16666us
8507100ns,8158900ns,16666us
10167700ns,6498300ns,16666us
8367900ns,8298100ns,16666us
9793100ns,6872900ns,16666us
13914200ns,2751800ns,16666us
10567200ns,6098800ns,16666us
9275000ns,7391000ns,16666us
8040500ns,8625500ns,16666us
9560800ns,7105200ns,16666us
9157100ns,7508900ns,16666us
9249100ns,7416900ns,16666us
10022700ns,6643300ns,16666us
9704400ns,6961600ns,16666us
9275600ns,7390400ns,16666us
12825900ns,3840100ns,16666us
11374400ns,5291600ns,16666us
10020700ns,6645300ns,16666us
9709600ns,6956400ns,16666us
9041700ns,7624300ns,16666us
8982700ns,7683300ns,16666us
8982200ns,7683800ns,16666us
9666100ns,6999900ns,16666us
9114100ns,7551900ns,16666us
9979200ns,6686800ns,16666us
8744300ns,7921700ns,16666us
9944000ns,6722000ns,16666us
9059000ns,7607000ns,16666us
10536300ns,6129700ns,16666us
8827200ns,7838800ns,16666us
9614400ns,7051600ns,16666us
9284000ns,7382000ns,16666us
11260200ns,5405800ns,16666us
8826200ns,7839800ns,16666us
8757700ns,7908300ns,16666us
7823100ns,8842900ns,16666us
10643000ns,6023000ns,16666us
9979900ns,6686100ns,16666us
10076600ns,6589400ns,16666us
10043600ns,6622400ns,16666us
10174000ns,6492000ns,16666us
9293300ns,7372700ns,16666us
10709800ns,5956200ns,16666us
10535800ns,6130200ns,16666us
9670600ns,6995400ns,16666us
9649900ns,7016100ns,16666us
16035200ns,630800ns,16666us
9593700ns,7072300ns,16666us
10195800ns,6470200ns,16666us
9918900ns,6747100ns,16666us
10709700ns,5956300ns,16666us
9929800ns,6736200ns,16666us
10590000ns,6076000ns,16666us
17652000ns,-986000ns,16666us
9634900ns,7031100ns,16666us
9289800ns,7376200ns,16666us
9257600ns,7408400ns,16666us
10801300ns,5864700ns,16666us
8914800ns,7751200ns,16666us
10214700ns,6451300ns,16666us
9960500ns,6705500ns,16666us
10758400ns,5907600ns,16666us
9481100ns,7184900ns,16666us
9207800ns,7458200ns,16666us
12697900ns,3968100ns,16666us
10282900ns,6383100ns,16666us
9368700ns,7297300ns,16666us
9486100ns,7179900ns,16666us
9395400ns,7270600ns,16666us
9271000ns,7395000ns,16666us
9043000ns,7623000ns,16666us
9796000ns,6870000ns,16666us
9630500ns,7035500ns,16666us
12858100ns,3807900ns,16666us
8055200ns,8610800ns,16666us
9559800ns,7106200ns,16666us
9159800ns,7506200ns,16666us
9859200ns,6806800ns,16666us
8500700ns,8165300ns,16666us
10156800ns,6509200ns,16666us
9396500ns,7269500ns,16666us
9877800ns,6788200ns,16666us
8975800ns,7690200ns,16666us
10419600ns,6246400ns,16666us
8850400ns,7815600ns,16666us
10599900ns,6066100ns,16666us
9289500ns,7376500ns,16666us
9863400ns,6802600ns,16666us
8918900ns,7747100ns,16666us
10312800ns,6353200ns,16666us
8837800ns,7828200ns,16666us
9732200ns,6933800ns,16666us
10153900ns,6512100ns,16666us
8938500ns,7727500ns,16666us
9597000ns,7069000ns,16666us
10435100ns,6230900ns,16666us
9212900ns,7453100ns,16666us
10465800ns,6200200ns,16666us
8907200ns,7758800ns,16666us
11039700ns,5626300ns,16666us
9536500ns,7129500ns,16666us
9307800ns,7358200ns,16666us
8549100ns,8116900ns,16666us
9631300ns,7034700ns,16666us
9189200ns,7476800ns,16666us
9381600ns,7284400ns,16666us
9558200ns,7107800ns,16666us
8008700ns,8657300ns,16666us
9148900ns,7517100ns,16666us
9655700ns,7010300ns,16666us
9342300ns,7323700ns,16666us
13170500ns,3495500ns,16666us
9935600ns,6730400ns,16666us
11670700ns,4995300ns,16666us
10475400ns,6190600ns,16666us
10249600ns,6416400ns,16666us
8190200ns,8475800ns,16666us
10361500ns,6304500ns,16666us
9220500ns,7445500ns,16666us
10064000ns,6602000ns,16666us
9084700ns,7581300ns,16666us
10731900ns,5934100ns,16666us
8964500ns,7701500ns,16666us
10245600ns,6420400ns,16666us
11486700ns,5179300ns,16666us
10617500ns,6048500ns,16666us
10503500ns,6162500ns,16666us
10607600ns,6058400ns,16666us
9854400ns,6811600ns,16666us
9530300ns,7135700ns,16666us
8784600ns,7881400ns,16666us
10398700ns,6267300ns,16666us
9044600ns,7621400ns,16666us
9440300ns,7225700ns,16666us
8980500ns,7685500ns,16666us
9600000ns,7066000ns,16666us
8943500ns,7722500ns,16666us
9847000ns,6819000ns,16666us
11312400ns,5353600ns,16666us
10295700ns,6370300ns,16666us
8746000ns,7920000ns,16666us
10378000ns,6288000ns,16666us
10246200ns,6419800ns,16666us
9835000ns,6831000ns,16666us
12760000ns,3906000ns,16666us
13487200ns,3178800ns,16666us
11668800ns,4997200ns,16666us
13902400ns,2763600ns,16666us
13408100ns,3257900ns,16666us
11855300ns,4810700ns,16666us
9712000ns,6954000ns,16666us
10881500ns,5784500ns,16666us
9656900ns,7009100ns,16666us
9337200ns,7328800ns,16666us
8144100ns,8521900ns,16666us
9806500ns,6859500ns,16666us
8051600ns,8614400ns,16666us
9175800ns,7490200ns,16666us
10223800ns,6442200ns,16666us
9988400ns,6677600ns,16666us
9381800ns,7284200ns,16666us
10283300ns,6382700ns,16666us
10135400ns,6530600ns,16666us
9381000ns,7285000ns,16666us
9693100ns,6972900ns,16666us
11764000ns,4902000ns,16666us
9730200ns,6935800ns,16666us
10010100ns,6655900ns,16666us
8951500ns,7714500ns,16666us
10739400ns,5926600ns,16666us
8589400ns,8076600ns,16666us
9467200ns,7198800ns,16666us
9349400ns,7316600ns,16666us
10461900ns,6204100ns,16666us
8626400ns,8039600ns,16666us
9939400ns,6726600ns,16666us
9216300ns,7449700ns,16666us
9237900ns,7428100ns,16666us
16873900ns,-207900ns,16666us
8795500ns,7870500ns,16666us
9626600ns,7039400ns,16666us
9582100ns,7083900ns,16666us
10476500ns,6189500ns,16666us
9298600ns,7367400ns,16666us
9572000ns,7094000ns,16666us
8298400ns,8367600ns,16666us
10465800ns,6200200ns,16666us
9116900ns,7549100ns,16666us
9793700ns,6872300ns,16666us
10169600ns,6496400ns,16666us
9438700ns,7227300ns,16666us
9009500ns,7656500ns,16666us
9609800ns,7056200ns,16666us
9410900ns,7255100ns,16666us
10407300ns,6258700ns,16666us
8536400ns,8129600ns,16666us
10495200ns,6170800ns,16666us
8933000ns,7733000ns,16666us
10084100ns,6581900ns,16666us
8822600ns,7843400ns,16666us
9426800ns,7239200ns,16666us
8725300ns,7940700ns,16666us
9394300ns,7271700ns,16666us
10214400ns,6451600ns,16666us
9725200ns,6940800ns,16666us
8411800ns,8254200ns,16666us
11655200ns,5010800ns,16666us
10791700ns,5874300ns,16666us
9346900ns,7319100ns,16666us
9295300ns,7370700ns,16666us
10116900ns,6549100ns,16666us
8187600ns,8478400ns,16666us
9766500ns,6899500ns,16666us
11575600ns,5090400ns,16666us
9498000ns,7168000ns,16666us
9036200ns,7629800ns,16666us
9247100ns,7418900ns,16666us
9439800ns,7226200ns,16666us
10130800ns,6535200ns,16666us
8092200ns,8573800ns,16666us
12565700ns,4100300ns,16666us
8483700ns,8182300ns,16666us
10793200ns,5872800ns,16666us
9187300ns,7478700ns,16666us
9901200ns,6764800ns,16666us
9126800ns,7539200ns,16666us
9208200ns,7457800ns,16666us
14199200ns,2466800ns,16666us
10011100ns,6654900ns,16666us
11233100ns,5432900ns,16666us
9764300ns,6901700ns,16666us
9869600ns,6796400ns,16666us
10082800ns,6583200ns,16666us
8013200ns,8652800ns,16666us
10981100ns,5684900ns,16666us
8278000ns,8388000ns,16666us
9494000ns,7172000ns,16666us
8853500ns,7812500ns,16666us
10515400ns,6150600ns,16666us
9096500ns,7569500ns,16666us
9853300ns,6812700ns,16666us
8656700ns,8009300ns,16666us
10179900ns,6486100ns,16666us
9748200ns,6917800ns,16666us
9768600ns,6897400ns,16666us
8703500ns,7962500ns,16666us
9293500ns,7372500ns,16666us
9910000ns,6756000ns,16666us
14642200ns,2023800ns,16666us
12101300ns,4564700ns,16666us
9027500ns,7638500ns,16666us
9338300ns,7327700ns,16666us
9294900ns,7371100ns,16666us
8342100ns,8323900ns,16666us
9984400ns,6681600ns,16666us
9862500ns,6803500ns,16666us
8942900ns,7723100ns,16666us
9399800ns,7266200ns,16666us
13908600ns,2757400ns,16666us
9732600ns,6933400ns,16666us
11415600ns,5250400ns,16666us
17353700ns,-687700ns,16666us
8562800ns,8103200ns,16666us
9376700ns,7289300ns,16666us
9083400ns,7582600ns,16666us
13082200ns,3583800ns,16666us
9146500ns,7519500ns,16666us
10619100ns,6046900ns,16666us
9110900ns,7555100ns,16666us
9082800ns,7583200ns,16666us
8760700ns,7905300ns,16666us
8716900ns,7949100ns,16666us
10284100ns,6381900ns,16666us
9079500ns,7586500ns,16666us
7830400ns,8835600ns,16666us
13378000ns,3288000ns,16666us
10061900ns,6604100ns,16666us
9471600ns,7194400ns,16666us
8715300ns,7950700ns,16666us
9899300ns,6766700ns,16666us
8010700ns,8655300ns,16666us
9302600ns,7363400ns,16666us
10929500ns,5736500ns,16666us
9280500ns,7385500ns,16666us
8963100ns,7702900ns,16666us
10144700ns,6521300ns,16666us
9739900ns,6926100ns,16666us
9860200ns,6805800ns,16666us
9374800ns,7291200ns,16666us
11363600ns,5302400ns,16666us
8826500ns,7839500ns,16666us
9888300ns,6777700ns,16666us
9205300ns,7460700ns,16666us
10416000ns,6250000ns,16666us
8903500ns,7762500ns,16666us
9953700ns,6712300ns,16666us
13955700ns,2710300ns,16666us
9178400ns,7487600ns,16666us
8625700ns,8040300ns,16666us
9435700ns,7230300ns,16666us
9308300ns,7357700ns,16666us
9848100ns,6817900ns,16666us
8478400ns,8187600ns,16666us
11070300ns,5595700ns,16666us
8861400ns,7804600ns,16666us
10375300ns,6290700ns,16666us
9216500ns,7449500ns,16666us
9756500ns,6909500ns,16666us
9174800ns,7491200ns,16666us
9716900ns,6949100ns,16666us
9321700ns,7344300ns,16666us
9952300ns,6713700ns,16666us
9429400ns,7236600ns,16666us
9769100ns,6896900ns,16666us
10442200ns,6223800ns,16666us
10795600ns,5870400ns,16666us
8939200ns,7726800ns,16666us
10724300ns,5941700ns,16666us
9270800ns,7395200ns,16666us
12502300ns,4163700ns,16666us
9570100ns,7095900ns,16666us
12473300ns,4192700ns,16666us
9108700ns,7557300ns,16666us
8986400ns,7679600ns,16666us
8381600ns,8284400ns,16666us
10323100ns,6342900ns,16666us
10251800ns,6414200ns,16666us
11844400ns,4821600ns,16666us
9268300ns,7397700ns,16666us
9742000ns,6924000ns,16666us
8161400ns,8504600ns,16666us
9724500ns,6941500ns,16666us
8702600ns,7963400ns,16666us
9165100ns,7500900ns,16666us
10796600ns,5869400ns,16666us
10119700ns,6546300ns,16666us
9172100ns,7493900ns,16666us
14642900ns,2023100ns,16666us
10097800ns,6568200ns,16666us
9159900ns,7506100ns,16666us
8073500ns,8592500ns,16666us
9934600ns,6731400ns,16666us
8469200ns,8196800ns,16666us
12593900ns,4072100ns,16666us
9763500ns,6902500ns,16666us
9647300ns,7018700ns,16666us
9137400ns,7528600ns,16666us
9611700ns,7054300ns,16666us
8851500ns,7814500ns,16666us
9391800ns,7274200ns,16666us
8814200ns,7851800ns,16666us
11748000ns,4918000ns,16666us
10352900ns,6313100ns,16666us
9230400ns,7435600ns,16666us
8083200ns,8582800ns,16666us
9230700ns,7435300ns,16666us
8169900ns,8496100ns,16666us
7903000ns,8763000ns,16666us
10905500ns,5760500ns,16666us
9990400ns,6675600ns,16666us
8662000ns,8004000ns,16666us
9198100ns,7467900ns,16666us
9910900ns,6755100ns,16666us
9435600ns,7230400ns,16666us
10822500ns,5843500ns,16666us
11728600ns,4937400ns,16666us
9296500ns,7369500ns,16666us
8957400ns,7708600ns,16666us
9451100ns,7214900ns,16666us
10385000ns,6281000ns,16666us
9025900ns,7640100ns,16666us
9752500ns,6913500ns,16666us
13074800ns,3591200ns,16666us
10163800ns,6502200ns,16666us
8407100ns,8258900ns,16666us
9815700ns,6850300ns,16666us
9043500ns,7622500ns,16666us
9610400ns,7055600ns,16666us
8202800ns,8463200ns,16666us
16391500ns,274500ns,16666us
8571700ns,8094300ns,16666us
10009100ns,6656900ns,16666us
9145600ns,7520400ns,16666us
9469500ns,7196500ns,16666us
8447100ns,8218900ns,16666us
9531100ns,7134900ns,16666us
12212400ns,4453600ns,16666us
10026500ns,6639500ns,16666us
10214800ns,6451200ns,16666us
9490900ns,7175100ns,16666us
9999300ns,6666700ns,16666us
9889900ns,6776100ns,16666us
8674700ns,7991300ns,16666us
11336300ns,5329700ns,16666us
8310600ns,8355400ns,16666us
10805000ns,5861000ns,16666us
9073600ns,7592400ns,16666us
10046400ns,6619600ns,16666us
9660500ns,7005500ns,16666us
9642700ns,7023300ns,16666us
9819400ns,6846600ns,16666us
10091900ns,6574100ns,16666us
8624200ns,8041800ns,16666us
9843000ns,6823000ns,16666us
9485100ns,7180900ns,16666us
9720100ns,6945900ns,16666us
10483200ns,6182800ns,16666us
11639100ns,5026900ns,16666us
9339800ns,7326200ns,16666us
9491600ns,7174400ns,16666us
9073700ns,7592300ns,16666us
9844700ns,6821300ns,16666us
9039100ns,7626900ns,16666us
9267800ns,7398200ns,16666us
10275400ns,6390600ns,16666us
9600800ns,7065200ns,16666us
9439700ns,7226300ns,16666us
10455100ns,6210900ns,16666us
10125500ns,6540500ns,16666us
8940900ns,7725100ns,16666us
8233100ns,8432900ns,16666us
13147400ns,3518600ns,16666us
8878900ns,7787100ns,16666us
9644700ns,7021300ns,16666us
9282600ns,7383400ns,16666us
10376200ns,6289800ns,16666us
8861500ns,7804500ns,16666us
10238300ns,6427700ns,16666us
8789400ns,7876600ns,16666us
9638300ns,7027700ns,16666us
8611200ns,8054800ns,16666us
9570400ns,7095600ns,16666us
9070600ns,7595400ns,16666us
9835100ns,6830900ns,16666us
8908000ns,7758000ns,16666us
10205200ns,6460800ns,16666us
9110700ns,7555300ns,16666us
10150300ns,6515700ns,16666us
10365400ns,6300600ns,16666us
10340000ns,6326000ns,16666us
10348300ns,6317700ns,16666us
9505600ns,7160400ns,16666us
19853400ns,-3187400ns,16666us
9037300ns,7628700ns,16666us
9862200ns,6803800ns,16666us
12111700ns,4554300ns,16666us
10030600ns,6635400ns,16666us
9806100ns,6859900ns,16666us
12363500ns,4302500ns,16666us
8971600ns,7694400ns,16666us
11900500ns,4765500ns,16666us
8820000ns,7846000ns,16666us
10242100ns,6423900ns,16666us
9781700ns,6884300ns,16666us
9553400ns,7112600ns,16666us
8576900ns,8089100ns,16666us
10438700ns,6227300ns,16666us
9650700ns,7015300ns,16666us
9670200ns,6995800ns,16666us
8670500ns,7995500ns,16666us
10225200ns,6440800ns,16666us
9948200ns,6717800ns,16666us
10806300ns,5859700ns,16666us
12716700ns,3949300ns,16666us
9623000ns,7043000ns,16666us
9018100ns,7647900ns,16666us
9647700ns,7018300ns,16666us
9517700ns,7148300ns,16666us
10047400ns,6618600ns,16666us
8616900ns,8049100ns,16666us
10430600ns,6235400ns,16666us
9526100ns,7139900ns,16666us
10988800ns,5677200ns,16666us
8757600ns,7908400ns,16666us
10996600ns,5669400ns,16666us
8940200ns,7725800ns,16666us
10149900ns,6516100ns,16666us
